order_date,product_name,category,item_price,units_sold,revenue,units_returned,refund_amount,cogs,repeat_order_pct
2025-12-26,Linen Relaxed Shirt,Tops,57.41,5,287.06,0,0.0,107.4,0.2695
2025-12-26,Oversized Crop Top,Tops,34.35,4,137.42,0,0.0,53.68,0.3255
2025-12-26,Merino Wool Polo,Tops,65.53,2,131.06,0,0.0,50.52,0.2971
2025-12-26,Organic Joggers,Bottoms,57.43,4,229.72,0,0.0,79.72,0.275
2025-12-26,High-Rise Wide Leg,Bottoms,72.9,4,291.61,0,0.0,105.56,0.2594
2025-12-26,Relaxed Chinos,Bottoms,66.16,3,198.49,0,0.0,70.44,0.3376
2025-12-26,Linen Shorts,Bottoms,46.63,2,93.26,0,0.0,31.7,0.3292
2025-12-26,Denim Straight Leg,Bottoms,85.09,2,170.19,0,0.0,61.5,0.27
2025-12-26,Premium Hoodie,Outerwear,111.38,3,334.14,0,0.0,136.95,0.3262
2025-12-26,Wool Blend Coat,Outerwear,197.4,2,394.79,0,0.0,165.02,0.262
2025-12-26,Puffer Jacket Recycled,Outerwear,147.01,2,294.02,0,0.0,115.64,0.2592
2025-12-26,Rain Jacket,Outerwear,90.74,1,90.74,0,0.0,36.62,0.261
2025-12-26,Wrap Midi Dress,Dresses,78.7,4,314.78,0,0.0,111.28,0.3273
2025-12-26,Linen Maxi Dress,Dresses,91.04,3,273.12,0,0.0,100.23,0.3317
2025-12-26,Organic Shirt Dress,Dresses,80.95,3,242.84,0,0.0,89.16,0.3294
2025-12-26,Knit Sweater Dress,Dresses,97.45,2,194.9,0,0.0,72.54,0.27
2025-12-26,Recycled Sneakers,Footwear,91.47,3,274.41,0,0.0,120.24,0.3019
2025-12-26,Leather Ankle Boots,Footwear,143.2,2,286.4,0,0.0,116.62,0.2987
2025-12-26,Canvas Slip-Ons,Footwear,58.64,2,117.28,0,0.0,49.7,0.3409
2025-12-26,Weekend Travel Bag,Bags,92.5,2,185.0,0,0.0,58.66,0.2798
2025-12-26,Canvas Tote,Bags,43.3,2,86.6,0,0.0,28.24,0.3264
2025-12-26,Crossbody Bag,Bags,64.97,1,64.97,0,0.0,21.98,0.3059
2025-12-26,Bamboo Sunglasses,Accessories,36.03,4,144.11,0,0.0,42.36,0.2855
2025-12-26,Recycled Beanie,Accessories,22.7,4,90.79,0,0.0,27.16,0.3414
2025-12-26,Cork Wallet,Accessories,28.42,3,85.27,0,0.0,26.52,0.3106
2025-12-26,Organic Socks 3-Pack,Accessories,17.43,1,17.43,0,0.0,5.09,0.3209
2025-12-26,Hemp Belt,Accessories,24.94,2,49.88,0,0.0,14.24,0.3282
2025-12-26,Seamless Sports Bra,Activewear,46.77,2,93.54,0,0.0,34.78,0.293
2025-12-26,Performance Leggings,Activewear,64.2,2,128.4,0,0.0,49.14,0.3437
2025-12-26,Running Tank,Activewear,39.66,1,39.66,0,0.0,14.71,0.3047
2025-12-27,Classic Essential Tee,Tops,38.81,5,194.03,0,0.0,70.65,0.2948
2025-12-27,Organic V-Neck,Tops,44.88,4,179.5,0,0.0,71.6,0.2669
2025-12-27,Linen Relaxed Shirt,Tops,56.47,4,225.88,0,0.0,88.84,0.2643
2025-12-27,Oversized Crop Top,Tops,33.85,2,67.71,0,0.0,26.4,0.2975
2025-12-27,Merino Wool Polo,Tops,66.52,2,133.04,0,0.0,49.22,0.268
2025-12-27,Organic Joggers,Bottoms,57.95,3,173.85,0,0.0,62.85,0.2569
2025-12-27,High-Rise Wide Leg,Bottoms,78.23,3,234.7,0,0.0,83.4,0.3351
2025-12-27,Relaxed Chinos,Bottoms,68.51,3,205.53,0,0.0,68.34,0.2836
2025-12-27,Linen Shorts,Bottoms,48.84,1,48.84,0,0.0,16.78,0.2818
2025-12-27,Denim Straight Leg,Bottoms,86.85,1,86.85,0,0.0,31.69,0.3082
2025-12-27,Premium Hoodie,Outerwear,112.7,2,225.4,0,0.0,87.16,0.2923
2025-12-27,Wool Blend Coat,Outerwear,196.44,1,196.44,0,0.0,75.4,0.302
2025-12-27,Puffer Jacket Recycled,Outerwear,141.06,2,282.12,0,0.0,117.14,0.2801
2025-12-27,Rain Jacket,Outerwear,96.1,1,96.1,0,0.0,37.69,0.3374
2025-12-27,Wrap Midi Dress,Dresses,79.58,3,238.75,0,0.0,88.92,0.2966
2025-12-27,Linen Maxi Dress,Dresses,96.69,2,193.38,0,0.0,66.76,0.3106
2025-12-27,Organic Shirt Dress,Dresses,86.25,2,172.5,0,0.0,59.72,0.2571
2025-12-27,Knit Sweater Dress,Dresses,95.08,1,95.08,0,0.0,33.35,0.337
2025-12-27,Recycled Sneakers,Footwear,88.93,2,177.87,0,0.0,74.3,0.3037
2025-12-27,Leather Ankle Boots,Footwear,142.97,1,142.97,0,0.0,61.04,0.3313
2025-12-27,Canvas Slip-Ons,Footwear,61.09,1,61.09,0,0.0,24.52,0.3251
2025-12-27,Weekend Travel Bag,Bags,85.8,2,171.61,0,0.0,55.6,0.3284
2025-12-27,Canvas Tote,Bags,45.64,1,45.64,0,0.0,15.6,0.312
2025-12-27,Crossbody Bag,Bags,68.23,1,68.23,0,0.0,22.0,0.315
2025-12-27,Bamboo Sunglasses,Accessories,36.34,2,72.69,0,0.0,22.6,0.306
2025-12-27,Recycled Beanie,Accessories,22.88,3,68.63,0,0.0,21.24,0.3211
2025-12-27,Cork Wallet,Accessories,29.06,2,58.12,0,0.0,17.88,0.2964
2025-12-27,Organic Socks 3-Pack,Accessories,17.15,1,17.15,0,0.0,5.23,0.2654
2025-12-27,Hemp Belt,Accessories,26.25,1,26.25,0,0.0,8.13,0.3161
2025-12-27,Seamless Sports Bra,Activewear,44.98,1,44.98,0,0.0,17.47,0.2999
2025-12-27,Performance Leggings,Activewear,66.7,1,66.7,0,0.0,23.52,0.2846
2025-12-28,Classic Essential Tee,Tops,37.5,6,225.01,0,0.0,86.28,0.3313
2025-12-28,Organic V-Neck,Tops,44.67,5,223.37,0,0.0,84.45,0.2885
2025-12-28,Linen Relaxed Shirt,Tops,56.32,4,225.28,0,0.0,83.08,0.2955
2025-12-28,Oversized Crop Top,Tops,35.95,3,107.85,0,0.0,40.14,0.299
2025-12-28,Merino Wool Polo,Tops,67.68,2,135.37,0,0.0,50.72,0.2976
2025-12-28,Organic Joggers,Bottoms,60.4,3,181.19,0,0.0,66.0,0.2781
2025-12-28,High-Rise Wide Leg,Bottoms,77.93,3,233.8,0,0.0,78.96,0.3294
2025-12-28,Relaxed Chinos,Bottoms,65.79,2,131.58,0,0.0,47.06,0.2647
2025-12-28,Linen Shorts,Bottoms,47.25,1,47.25,0,0.0,17.26,0.2985
2025-12-28,Denim Straight Leg,Bottoms,91.47,1,91.47,0,0.0,32.61,0.3191
2025-12-28,Premium Hoodie,Outerwear,111.97,2,223.94,0,0.0,86.04,0.294
2025-12-28,Wool Blend Coat,Outerwear,198.24,2,396.47,0,0.0,152.9,0.2574
2025-12-28,Puffer Jacket Recycled,Outerwear,144.51,2,289.02,0,0.0,114.72,0.3013
2025-12-28,Rain Jacket,Outerwear,96.36,1,96.36,0,0.0,38.86,0.2683
2025-12-28,Wrap Midi Dress,Dresses,76.71,3,230.14,0,0.0,83.94,0.2557
2025-12-28,Linen Maxi Dress,Dresses,96.26,2,192.52,0,0.0,66.38,0.2728
2025-12-28,Organic Shirt Dress,Dresses,83.55,2,167.11,0,0.0,59.92,0.2603
2025-12-28,Knit Sweater Dress,Dresses,100.91,2,201.81,0,0.0,72.0,0.2986
2025-12-28,Recycled Sneakers,Footwear,89.06,2,178.13,0,0.0,74.86,0.3009
2025-12-28,Leather Ankle Boots,Footwear,135.39,2,270.77,0,0.0,113.32,0.2569
2025-12-28,Canvas Slip-Ons,Footwear,60.19,1,60.19,0,0.0,24.21,0.2857
2025-12-28,Weekend Travel Bag,Bags,88.56,1,88.56,0,0.0,29.34,0.3098
2025-12-28,Canvas Tote,Bags,44.9,2,89.81,0,0.0,29.74,0.3353
2025-12-28,Crossbody Bag,Bags,62.13,1,62.13,0,0.0,20.6,0.3388
2025-12-28,Bamboo Sunglasses,Accessories,33.97,2,67.95,0,0.0,19.5,0.302
2025-12-28,Recycled Beanie,Accessories,22.77,3,68.32,0,0.0,20.7,0.2601
2025-12-28,Cork Wallet,Accessories,27.86,2,55.73,0,0.0,16.4,0.3205
2025-12-28,Organic Socks 3-Pack,Accessories,17.98,1,17.98,0,0.0,5.13,0.3216
2025-12-28,Hemp Belt,Accessories,24.81,1,24.81,0,0.0,7.46,0.2559
2025-12-28,Seamless Sports Bra,Activewear,43.67,1,43.67,0,0.0,16.53,0.3349
2025-12-28,Performance Leggings,Activewear,61.77,1,61.77,0,0.0,21.99,0.3281
2025-12-28,Running Tank,Activewear,39.1,1,39.1,0,0.0,14.41,0.2786
2025-12-29,Classic Essential Tee,Tops,40.77,8,326.14,0,0.0,127.36,0.3284
2025-12-29,Organic V-Neck,Tops,45.65,7,319.52,0,0.0,119.98,0.2642
2025-12-29,Linen Relaxed Shirt,Tops,59.2,6,355.18,0,0.0,133.98,0.2728
2025-12-29,Oversized Crop Top,Tops,36.45,5,182.24,0,0.0,71.0,0.34
2025-12-29,Merino Wool Polo,Tops,63.93,3,191.79,0,0.0,70.56,0.3173
2025-12-29,Organic Joggers,Bottoms,57.58,5,287.92,0,0.0,100.0,0.2943
2025-12-29,High-Rise Wide Leg,Bottoms,74.0,6,443.98,0,0.0,151.5,0.3123
2025-12-29,Relaxed Chinos,Bottoms,69.55,4,278.19,0,0.0,98.76,0.2948
2025-12-29,Linen Shorts,Bottoms,48.76,3,146.28,0,0.0,50.82,0.2996
2025-12-29,Denim Straight Leg,Bottoms,91.88,1,91.88,0,0.0,32.81,0.3047
2025-12-29,Premium Hoodie,Outerwear,109.26,4,437.03,0,0.0,181.68,0.2867
2025-12-29,Wool Blend Coat,Outerwear,196.38,3,589.13,0,0.0,243.15,0.3161
2025-12-29,Puffer Jacket Recycled,Outerwear,151.91,3,455.72,0,0.0,185.85,0.2773
2025-12-29,Rain Jacket,Outerwear,95.24,2,190.48,0,0.0,74.22,0.3181
2025-12-29,Wrap Midi Dress,Dresses,81.27,3,243.81,0,0.0,87.78,0.294
2025-12-29,Linen Maxi Dress,Dresses,91.95,3,275.84,0,0.0,94.5,0.2626
2025-12-29,Organic Shirt Dress,Dresses,81.4,4,325.61,0,0.0,122.44,0.3128
2025-12-29,Knit Sweater Dress,Dresses,98.08,2,196.15,0,0.0,70.76,0.2809
2025-12-29,Recycled Sneakers,Footwear,89.93,3,269.8,0,0.0,113.25,0.2978
2025-12-29,Leather Ankle Boots,Footwear,138.87,2,277.73,0,0.0,112.78,0.2956
2025-12-29,Canvas Slip-Ons,Footwear,59.43,3,178.28,0,0.0,73.62,0.2794
2025-12-29,Weekend Travel Bag,Bags,88.42,3,265.27,0,0.0,85.38,0.2961
2025-12-29,Canvas Tote,Bags,43.92,2,87.84,0,0.0,30.2,0.3039
2025-12-29,Crossbody Bag,Bags,62.47,2,124.93,0,0.0,39.54,0.3081
2025-12-29,Bamboo Sunglasses,Accessories,34.25,5,171.27,0,0.0,50.4,0.3055
2025-12-29,Recycled Beanie,Accessories,21.37,4,85.48,0,0.0,26.48,0.2586
2025-12-29,Cork Wallet,Accessories,28.04,2,56.07,0,0.0,17.12,0.3422
2025-12-29,Organic Socks 3-Pack,Accessories,18.4,3,55.21,0,0.0,16.17,0.3405
2025-12-29,Hemp Belt,Accessories,23.84,2,47.68,0,0.0,13.92,0.2895
2025-12-29,Seamless Sports Bra,Activewear,42.95,1,42.95,0,0.0,16.35,0.2677
2025-12-29,Performance Leggings,Activewear,65.65,2,131.3,0,0.0,49.26,0.2984
2025-12-29,Running Tank,Activewear,37.55,1,37.55,0,0.0,14.06,0.275
2025-12-30,Classic Essential Tee,Tops,40.87,7,286.1,0,0.0,109.9,0.3002
2025-12-30,Organic V-Neck,Tops,43.28,5,216.39,0,0.0,84.4,0.2829
2025-12-30,Linen Relaxed Shirt,Tops,58.51,3,175.54,0,0.0,65.34,0.3244
2025-12-30,Oversized Crop Top,Tops,35.1,2,70.2,0,0.0,25.36,0.2793
2025-12-30,Merino Wool Polo,Tops,66.31,2,132.63,0,0.0,50.0,0.3092
2025-12-30,Organic Joggers,Bottoms,57.62,5,288.08,0,0.0,98.2,0.3235
2025-12-30,High-Rise Wide Leg,Bottoms,74.99,4,299.95,0,0.0,99.8,0.2701
2025-12-30,Relaxed Chinos,Bottoms,65.8,3,197.41,0,0.0,66.51,0.291
2025-12-30,Linen Shorts,Bottoms,48.23,2,96.47,0,0.0,33.4,0.3426
2025-12-30,Denim Straight Leg,Bottoms,90.02,2,180.04,0,0.0,64.62,0.3427
2025-12-30,Premium Hoodie,Outerwear,105.17,3,315.52,0,0.0,132.3,0.2879
2025-12-30,Wool Blend Coat,Outerwear,190.74,1,190.74,0,0.0,74.3,0.2654
2025-12-30,Puffer Jacket Recycled,Outerwear,151.63,1,151.63,0,0.0,63.33,0.3305
2025-12-30,Rain Jacket,Outerwear,92.53,1,92.53,0,0.0,38.71,0.3088
2025-12-30,Wrap Midi Dress,Dresses,79.31,2,158.61,0,0.0,59.04,0.2662
2025-12-30,Linen Maxi Dress,Dresses,92.54,2,185.08,0,0.0,67.78,0.2622
2025-12-30,Organic Shirt Dress,Dresses,84.92,2,169.84,0,0.0,63.54,0.26
2025-12-30,Knit Sweater Dress,Dresses,96.26,2,192.52,0,0.0,66.84,0.3362
2025-12-30,Recycled Sneakers,Footwear,86.44,3,259.31,0,0.0,113.91,0.2896
2025-12-30,Leather Ankle Boots,Footwear,140.82,2,281.65,0,0.0,114.9,0.342
2025-12-30,Canvas Slip-Ons,Footwear,57.66,2,115.33,0,0.0,46.72,0.2705
2025-12-30,Weekend Travel Bag,Bags,92.58,1,92.58,0,0.0,29.9,0.3001
2025-12-30,Canvas Tote,Bags,43.85,2,87.7,0,0.0,28.38,0.3119
2025-12-30,Crossbody Bag,Bags,67.51,1,67.51,0,0.0,22.69,0.2673
2025-12-30,Bamboo Sunglasses,Accessories,34.41,3,103.22,0,0.0,29.73,0.3382
2025-12-30,Recycled Beanie,Accessories,22.06,4,88.24,0,0.0,25.96,0.3366
2025-12-30,Cork Wallet,Accessories,28.19,3,84.56,0,0.0,25.68,0.3272
2025-12-30,Organic Socks 3-Pack,Accessories,18.42,2,36.83,0,0.0,11.06,0.3219
2025-12-30,Hemp Belt,Accessories,26.09,2,52.19,0,0.0,15.32,0.3144
2025-12-30,Seamless Sports Bra,Activewear,46.41,1,46.41,0,0.0,16.6,0.2754
2025-12-30,Performance Leggings,Activewear,64.95,1,64.95,0,0.0,23.22,0.3007
2025-12-30,Running Tank,Activewear,40.02,1,40.02,0,0.0,14.39,0.2786
2025-12-31,Classic Essential Tee,Tops,40.25,8,322.02,0,0.0,123.68,0.2917
2025-12-31,Organic V-Neck,Tops,44.4,5,222.02,0,0.0,80.85,0.2859
2025-12-31,Linen Relaxed Shirt,Tops,59.56,5,297.78,0,0.0,110.7,0.2677
2025-12-31,Oversized Crop Top,Tops,36.41,4,145.65,0,0.0,55.16,0.2682
2025-12-31,Merino Wool Polo,Tops,62.81,2,125.63,0,0.0,46.46,0.2778
2025-12-31,Organic Joggers,Bottoms,58.91,4,235.65,0,0.0,81.28,0.2953
2025-12-31,High-Rise Wide Leg,Bottoms,77.41,4,309.66,0,0.0,105.32,0.2633
2025-12-31,Relaxed Chinos,Bottoms,66.9,4,267.61,0,0.0,97.4,0.3368
2025-12-31,Linen Shorts,Bottoms,47.61,2,95.21,0,0.0,32.14,0.2777
2025-12-31,Denim Straight Leg,Bottoms,90.73,2,181.47,0,0.0,64.24,0.2867
2025-12-31,Premium Hoodie,Outerwear,108.4,3,325.19,0,0.0,124.98,0.2634
2025-12-31,Wool Blend Coat,Outerwear,181.19,2,362.38,0,0.0,145.54,0.326
2025-12-31,Puffer Jacket Recycled,Outerwear,143.06,2,286.12,0,0.0,110.64,0.3267
2025-12-31,Rain Jacket,Outerwear,91.41,1,91.41,0,0.0,35.96,0.2652
2025-12-31,Wrap Midi Dress,Dresses,80.64,3,241.91,0,0.0,84.84,0.262
2025-12-31,Linen Maxi Dress,Dresses,92.08,2,184.16,0,0.0,67.38,0.3146
2025-12-31,Organic Shirt Dress,Dresses,81.87,3,245.62,0,0.0,84.75,0.2756
2025-12-31,Knit Sweater Dress,Dresses,103.93,2,207.87,0,0.0,77.46,0.3247
2025-12-31,Recycled Sneakers,Footwear,91.66,2,183.33,0,0.0,77.3,0.3334
2025-12-31,Leather Ankle Boots,Footwear,142.41,2,284.83,0,0.0,118.6,0.3225
2025-12-31,Canvas Slip-Ons,Footwear,59.72,1,59.72,0,0.0,24.87,0.3416
2025-12-31,Weekend Travel Bag,Bags,86.58,2,173.16,0,0.0,57.68,0.3319
2025-12-31,Canvas Tote,Bags,44.68,2,89.36,0,0.0,30.8,0.3112
2025-12-31,Crossbody Bag,Bags,65.48,2,130.96,0,0.0,45.22,0.2566
2025-12-31,Bamboo Sunglasses,Accessories,35.09,3,105.27,0,0.0,31.83,0.3324
2025-12-31,Recycled Beanie,Accessories,22.69,3,68.08,0,0.0,19.89,0.2882
2025-12-31,Cork Wallet,Accessories,29.64,2,59.27,0,0.0,17.98,0.322
2025-12-31,Organic Socks 3-Pack,Accessories,18.34,1,18.34,0,0.0,5.3,0.2624
2025-12-31,Hemp Belt,Accessories,26.1,1,26.1,0,0.0,7.45,0.2841
2025-12-31,Seamless Sports Bra,Activewear,43.52,1,43.52,0,0.0,16.27,0.3372
2025-12-31,Performance Leggings,Activewear,62.21,2,124.42,0,0.0,44.18,0.2892
2025-12-31,Running Tank,Activewear,40.03,1,40.03,0,0.0,15.52,0.3445
2026-01-01,Classic Essential Tee,Tops,40.07,7,280.51,0,0.0,110.04,0.3267
2026-01-01,Organic V-Neck,Tops,43.41,5,217.06,0,0.0,83.5,0.3384
2026-01-01,Linen Relaxed Shirt,Tops,59.36,4,237.45,0,0.0,89.64,0.3024
2026-01-01,Oversized Crop Top,Tops,34.84,2,69.69,0,0.0,25.68,0.2586
2026-01-01,Merino Wool Polo,Tops,65.18,1,65.18,0,0.0,25.44,0.3323
2026-01-01,Organic Joggers,Bottoms,61.43,5,307.17,0,0.0,103.0,0.2791
2026-01-01,High-Rise Wide Leg,Bottoms,72.13,3,216.4,0,0.0,78.66,0.2879
2026-01-01,Relaxed Chinos,Bottoms,69.2,3,207.6,0,0.0,73.83,0.3236
2026-01-01,Linen Shorts,Bottoms,46.59,2,93.18,0,0.0,33.84,0.2695
2026-01-01,Denim Straight Leg,Bottoms,91.83,1,91.83,0,0.0,31.3,0.2938
2026-01-01,Premium Hoodie,Outerwear,104.73,3,314.19,0,0.0,131.58,0.2683
2026-01-01,Wool Blend Coat,Outerwear,190.11,2,380.22,0,0.0,154.08,0.3028
2026-01-01,Puffer Jacket Recycled,Outerwear,150.02,1,150.02,0,0.0,61.91,0.2638
2026-01-01,Rain Jacket,Outerwear,91.2,1,91.2,0,0.0,37.99,0.3316
2026-01-01,Wrap Midi Dress,Dresses,81.43,3,244.3,0,0.0,86.22,0.2574
2026-01-01,Linen Maxi Dress,Dresses,96.33,3,288.99,0,0.0,106.11,0.3156
2026-01-01,Organic Shirt Dress,Dresses,87.83,3,263.5,0,0.0,93.96,0.3154
2026-01-01,Knit Sweater Dress,Dresses,103.67,1,103.67,0,0.0,35.64,0.2851
2026-01-01,Recycled Sneakers,Footwear,91.02,2,182.05,0,0.0,78.68,0.2801
2026-01-01,Leather Ankle Boots,Footwear,135.03,1,135.03,0,0.0,55.73,0.2698
2026-01-01,Canvas Slip-Ons,Footwear,61.29,1,61.29,0,0.0,25.7,0.3129
2026-01-01,Weekend Travel Bag,Bags,88.84,2,177.68,0,0.0,57.92,0.2755
2026-01-01,Canvas Tote,Bags,46.25,1,46.25,0,0.0,15.89,0.3073
2026-01-01,Crossbody Bag,Bags,63.76,1,63.76,0,0.0,21.84,0.275
2026-01-01,Bamboo Sunglasses,Accessories,36.48,3,109.44,0,0.0,33.78,0.2808
2026-01-01,Recycled Beanie,Accessories,22.77,3,68.32,0,0.0,21.51,0.3441
2026-01-01,Cork Wallet,Accessories,28.82,2,57.63,0,0.0,17.32,0.3255
2026-01-01,Organic Socks 3-Pack,Accessories,17.5,2,35.0,0,0.0,10.0,0.2969
2026-01-01,Hemp Belt,Accessories,25.97,1,25.97,0,0.0,7.65,0.2785
2026-01-01,Seamless Sports Bra,Activewear,43.69,1,43.69,0,0.0,15.55,0.2642
2026-01-01,Performance Leggings,Activewear,65.09,1,65.09,0,0.0,24.22,0.2679
2026-01-01,Running Tank,Activewear,38.77,1,38.77,0,0.0,14.37,0.3155
2026-01-02,Classic Essential Tee,Tops,40.9,6,245.37,0,0.0,96.72,0.2853
2026-01-02,Organic V-Neck,Tops,43.71,5,218.57,0,0.0,87.05,0.2668
2026-01-02,Linen Relaxed Shirt,Tops,61.41,5,307.05,0,0.0,112.4,0.2619
2026-01-02,Oversized Crop Top,Tops,35.48,2,70.95,0,0.0,28.18,0.3355
2026-01-02,Merino Wool Polo,Tops,67.1,2,134.19,0,0.0,52.44,0.2957
2026-01-02,Organic Joggers,Bottoms,60.56,3,181.69,0,0.0,61.11,0.2871
2026-01-02,High-Rise Wide Leg,Bottoms,73.19,3,219.56,0,0.0,75.33,0.3037
2026-01-02,Relaxed Chinos,Bottoms,69.81,2,139.62,0,0.0,50.5,0.3345
2026-01-02,Linen Shorts,Bottoms,49.33,2,98.66,0,0.0,33.66,0.3094
2026-01-02,Denim Straight Leg,Bottoms,88.39,1,88.39,0,0.0,30.99,0.2685
2026-01-02,Premium Hoodie,Outerwear,111.81,3,335.44,0,0.0,137.28,0.3219
2026-01-02,Wool Blend Coat,Outerwear,191.45,2,382.91,0,0.0,147.08,0.2932
2026-01-02,Puffer Jacket Recycled,Outerwear,148.1,2,296.19,0,0.0,117.62,0.2992
2026-01-02,Rain Jacket,Outerwear,96.75,1,96.75,0,0.0,40.33,0.2843
2026-01-02,Wrap Midi Dress,Dresses,78.65,3,235.96,0,0.0,84.33,0.3057
2026-01-02,Linen Maxi Dress,Dresses,93.74,3,281.23,0,0.0,103.05,0.2586
2026-01-02,Organic Shirt Dress,Dresses,82.11,2,164.22,0,0.0,61.14,0.2818
2026-01-02,Knit Sweater Dress,Dresses,101.5,2,203.0,0,0.0,76.68,0.2849
2026-01-02,Recycled Sneakers,Footwear,87.34,2,174.68,0,0.0,72.48,0.328
2026-01-02,Leather Ankle Boots,Footwear,145.91,2,291.83,0,0.0,116.94,0.2991
2026-01-02,Canvas Slip-Ons,Footwear,57.51,2,115.02,0,0.0,50.36,0.3424
2026-01-02,Weekend Travel Bag,Bags,89.2,2,178.4,0,0.0,57.3,0.2788
2026-01-02,Canvas Tote,Bags,42.96,2,85.92,0,0.0,27.76,0.2755
2026-01-02,Crossbody Bag,Bags,62.78,2,125.56,0,0.0,42.08,0.3432
2026-01-02,Bamboo Sunglasses,Accessories,36.14,4,144.56,0,0.0,41.8,0.2959
2026-01-02,Recycled Beanie,Accessories,22.85,3,68.56,0,0.0,21.21,0.3199
2026-01-02,Cork Wallet,Accessories,27.66,2,55.32,0,0.0,16.08,0.3262
2026-01-02,Organic Socks 3-Pack,Accessories,18.61,2,37.22,0,0.0,11.42,0.2667
2026-01-02,Hemp Belt,Accessories,24.65,1,24.65,0,0.0,7.17,0.3039
2026-01-02,Seamless Sports Bra,Activewear,45.32,1,45.32,0,0.0,16.5,0.3386
2026-01-02,Performance Leggings,Activewear,62.8,1,62.8,0,0.0,22.36,0.2896
2026-01-02,Running Tank,Activewear,39.13,1,39.13,0,0.0,14.17,0.2598
2026-01-03,Classic Essential Tee,Tops,38.54,6,231.22,0,0.0,89.7,0.3123
2026-01-03,Organic V-Neck,Tops,47.08,4,188.34,0,0.0,72.76,0.3192
2026-01-03,Linen Relaxed Shirt,Tops,58.4,3,175.21,0,0.0,63.81,0.2837
2026-01-03,Oversized Crop Top,Tops,36.45,3,109.35,0,0.0,42.96,0.2795
2026-01-03,Merino Wool Polo,Tops,62.17,1,62.17,0,0.0,23.16,0.2762
2026-01-03,Organic Joggers,Bottoms,61.61,3,184.83,0,0.0,66.3,0.2604
2026-01-03,High-Rise Wide Leg,Bottoms,75.51,2,151.01,0,0.0,52.02,0.26
2026-01-03,Relaxed Chinos,Bottoms,66.97,2,133.93,0,0.0,46.12,0.2766
2026-01-03,Linen Shorts,Bottoms,50.78,1,50.78,0,0.0,17.09,0.2842
2026-01-03,Denim Straight Leg,Bottoms,90.29,1,90.29,0,0.0,30.63,0.2743
2026-01-03,Premium Hoodie,Outerwear,108.82,1,108.82,0,0.0,41.38,0.2922
2026-01-03,Wool Blend Coat,Outerwear,194.73,1,194.73,0,0.0,78.9,0.2772
2026-01-03,Puffer Jacket Recycled,Outerwear,143.49,1,143.49,0,0.0,59.27,0.2632
2026-01-03,Rain Jacket,Outerwear,96.36,1,96.36,0,0.0,38.29,0.3096
2026-01-03,Wrap Midi Dress,Dresses,78.09,2,156.17,0,0.0,55.84,0.2852
2026-01-03,Linen Maxi Dress,Dresses,97.27,2,194.55,0,0.0,70.62,0.3432
2026-01-03,Organic Shirt Dress,Dresses,83.03,2,166.06,0,0.0,61.04,0.3136
2026-01-03,Knit Sweater Dress,Dresses,100.16,1,100.16,0,0.0,34.93,0.3099
2026-01-03,Recycled Sneakers,Footwear,85.9,2,171.81,0,0.0,73.28,0.2842
2026-01-03,Leather Ankle Boots,Footwear,138.24,1,138.24,0,0.0,56.93,0.3108
2026-01-03,Canvas Slip-Ons,Footwear,58.08,1,58.08,0,0.0,24.72,0.3019
2026-01-03,Weekend Travel Bag,Bags,84.89,2,169.78,0,0.0,55.38,0.276
2026-01-03,Canvas Tote,Bags,45.65,1,45.65,0,0.0,15.38,0.3429
2026-01-03,Crossbody Bag,Bags,65.43,1,65.43,0,0.0,20.78,0.3329
2026-01-03,Bamboo Sunglasses,Accessories,33.95,2,67.91,0,0.0,20.02,0.3031
2026-01-03,Recycled Beanie,Accessories,21.38,2,42.77,0,0.0,12.42,0.2782
2026-01-03,Cork Wallet,Accessories,28.64,1,28.64,0,0.0,8.6,0.3077
2026-01-03,Organic Socks 3-Pack,Accessories,18.74,1,18.74,0,0.0,5.79,0.3122
2026-01-03,Hemp Belt,Accessories,24.03,1,24.03,0,0.0,7.55,0.2875
2026-01-03,Seamless Sports Bra,Activewear,45.68,1,45.68,0,0.0,16.09,0.3294
2026-01-03,Performance Leggings,Activewear,62.37,1,62.37,0,0.0,23.43,0.343
2026-01-04,Classic Essential Tee,Tops,39.17,5,195.83,0,0.0,78.0,0.2946
2026-01-04,Organic V-Neck,Tops,42.89,3,128.66,0,0.0,49.86,0.2699
2026-01-04,Linen Relaxed Shirt,Tops,61.44,2,122.87,0,0.0,47.08,0.261
2026-01-04,Oversized Crop Top,Tops,36.72,2,73.44,0,0.0,27.88,0.3284
2026-01-04,Merino Wool Polo,Tops,66.84,1,66.84,0,0.0,24.17,0.2567
2026-01-04,Organic Joggers,Bottoms,60.06,4,240.23,0,0.0,86.16,0.3376
2026-01-04,High-Rise Wide Leg,Bottoms,74.41,3,223.23,0,0.0,80.46,0.3136
2026-01-04,Relaxed Chinos,Bottoms,68.38,2,136.75,0,0.0,45.6,0.2909
2026-01-04,Linen Shorts,Bottoms,48.69,1,48.69,0,0.0,16.42,0.3074
2026-01-04,Premium Hoodie,Outerwear,105.23,2,210.46,0,0.0,86.64,0.3002
2026-01-04,Wool Blend Coat,Outerwear,182.86,1,182.86,0,0.0,76.12,0.3284
2026-01-04,Puffer Jacket Recycled,Outerwear,151.06,1,151.06,0,0.0,62.32,0.3147
2026-01-04,Wrap Midi Dress,Dresses,78.89,2,157.79,0,0.0,55.92,0.293
